product_id,product_name,brand,category,material,color,size_available,gender,season,price_usd,description,care_instructions
P0773,MekongBasics White Jeans,MekongBasics,Jeans,Polyester,White,"XL, M, L, S",Men,Autumn,54.63,Modern jeans suitable for casual outings. Made with durable polyester material.,"Machine wash cold, quick dry, no ironing needed."
P0774,UrbanLeaf Black Shirt,UrbanLeaf,Shirt,Cotton,Black,"XL, S, XS, M, L",Unisex,Winter,43.58,Modern shirt suitable for casual outings. Made with durable cotton material.,"Machine wash cold, do not bleach, tumble dry low."
P0775,VietWear Beige Shirt,VietWear,Shirt,Wool,Beige,"S, L, XL",Men,Spring,89.39,This beige shirt from VietWear is made of wool and designed for everyday comfort.,Hand wash cold or dry clean only.
P0776,MekongBasics Green Skirt,MekongBasics,Skirt,Polyester,Green,"XL, S, XS",Men,Autumn,86.53,"A stylish skirt crafted with polyester fabric, offering breathable and lightweight wear.","Machine wash cold, quick dry, no ironing needed."
P0777,LotusFashion Beige Shirt,LotusFashion,Shirt,Denim,Beige,"L, XS, S",Unisex,Winter,16.05,Modern shirt suitable for casual outings. Made with durable denim material.,"Wash inside out with similar colors, avoid high heat."
P0778,VietWear Gray Shorts,VietWear,Shorts,Wool,Gray,"L, S, M, XS",Men,Autumn,34.37,Modern shorts suitable for casual outings. Made with durable wool material.,Hand wash cold or dry clean only.
P0779,NorthWind Beige Sweater,NorthWind,Sweater,Polyester,Beige,"M, XS, XL",Men,Summer,46.43,"A stylish sweater crafted with polyester fabric, offering breathable and lightweight wear.","Machine wash cold, quick dry, no ironing needed."
P0780,NorthWind Black Hoodie,NorthWind,Hoodie,Polyester,Black,"S, M, L",Women,Autumn,62.86,Modern hoodie suitable for casual outings. Made with durable polyester material.,"Machine wash cold, quick dry, no ironing needed."
P0781,MekongBasics Blue Jeans,MekongBasics,Jeans,Cotton,Blue,"XS, XL, M",Men,Spring,67.25,Modern jeans suitable for casual outings. Made with durable cotton material.,"Machine wash cold, do not bleach, tumble dry low."
P0782,VietWear Green Shirt,VietWear,Shirt,Polyester,Green,"XS, S, M",Unisex,Spring,59.62,"A stylish shirt crafted with polyester fabric, offering breathable and lightweight wear.","Machine wash cold, quick dry, no ironing needed."
P0783,NorthWind Gray Dress,NorthWind,Dress,Cotton Blend,Gray,"XL, S, XS",Women,Autumn,83.65,"A stylish dress crafted with cotton blend fabric, offering breathable and lightweight wear.","Machine wash cold, tumble dry low."
P0784,MekongBasics Green Shirt,MekongBasics,Shirt,Polyester,Green,"XS, L, M",Men,All-season,47.06,Modern shirt suitable for casual outings. Made with durable polyester material.,"Machine wash cold, quick dry, no ironing needed."
P0785,LotusFashion Black Skirt,LotusFashion,Skirt,Linen,Black,"L, XS, M",Men,Winter,74.84,This black skirt from LotusFashion is made of linen and designed for everyday comfort.,"Hand wash recommended, air dry."
P0786,LotusFashion White Shirt,LotusFashion,Shirt,Polyester,White,"S, XL, M, XS",Women,Autumn,110.55,"A stylish shirt crafted with polyester fabric, offering breathable and lightweight wear.","Machine wash cold, quick dry, no ironing needed."
P0787,UrbanLeaf White T-shirt,UrbanLeaf,T-shirt,Cotton,White,"M, S, L, XS",Unisex,Autumn,106.96,"A stylish t-shirt crafted with cotton fabric, offering breathable and lightweight wear.","Machine wash cold, do not bleach, tumble dry low."
P0788,MekongBasics Brown Skirt,MekongBasics,Skirt,Polyester,Brown,"XL, S, L, M",Women,Spring,65.74,Modern skirt suitable for casual outings. Made with durable polyester material.,"Machine wash cold, quick dry, no ironing needed."
P0789,MekongBasics Beige T-shirt,MekongBasics,T-shirt,Cotton Blend,Beige,"XS, S, XL",Unisex,All-season,67.68,This beige t-shirt from MekongBasics is made of cotton blend and designed for everyday comfort.,"Machine wash cold, tumble dry low."
P0790,MekongBasics Green Shirt,MekongBasics,Shirt,Denim,Green,"XS, S, L, M",Men,Spring,67.73,This green shirt from MekongBasics is made of denim and designed for everyday comfort.,"Wash inside out with similar colors, avoid high heat."
P0791,VietWear Brown Jacket,VietWear,Jacket,Denim,Brown,"XL, S, XS",Unisex,Winter,77.05,Modern jacket suitable for casual outings. Made with durable denim material.,"Wash inside out with similar colors, avoid high heat."
P0792,NorthWind White Dress,NorthWind,Dress,Denim,White,"L, S, M, XS",Men,Spring,13.52,"Comfortable dress designed by NorthWind, featuring soft denim fabric and a relaxed fit.","Wash inside out with similar colors, avoid high heat."
P0793,NorthWind Gray Jacket,NorthWind,Jacket,Cotton Blend,Gray,"L, XS, XL",Women,Autumn,23.88,"Comfortable jacket designed by NorthWind, featuring soft cotton blend fabric and a relaxed fit.","Machine wash cold, tumble dry low."
P0794,MekongBasics Red Jacket,MekongBasics,Jacket,Cotton Blend,Red,"M, L, XS",Unisex,Summer,25.12,"A stylish jacket crafted with cotton blend fabric, offering breathable and lightweight wear.","Machine wash cold, tumble dry low."
P0795,UrbanLeaf Gray Shirt,UrbanLeaf,Shirt,Linen,Gray,"M, XS, L, XL",Women,Spring,14.45,"Comfortable shirt designed by UrbanLeaf, featuring soft linen fabric and a relaxed fit.","Hand wash recommended, air dry."
P0796,SaigonStyle Red Sweater,SaigonStyle,Sweater,Cotton Blend,Red,"L, XL, M, XS",Unisex,Winter,36.88,Modern sweater suitable for casual outings. Made with durable cotton blend material.,"Machine wash cold, tumble dry low."
P0797,SaigonStyle White T-shirt,SaigonStyle,T-shirt,Linen,White,"S, XS, XL, M, L",Men,Summer,76.47,Modern t-shirt suitable for casual outings. Made with durable linen material.,"Hand wash recommended, air dry."
P0798,LotusFashion Brown Sweater,LotusFashion,Sweater,Denim,Brown,"M, L, S",Men,Winter,31.81,Modern sweater suitable for casual outings. Made with durable denim material.,"Wash inside out with similar colors, avoid high heat."
P0799,MekongBasics Green Shorts,MekongBasics,Shorts,Linen,Green,"S, M, L, XS, XL",Women,Spring,59.88,This green shorts from MekongBasics is made of linen and designed for everyday comfort.,"Hand wash recommended, air dry."
P0800,UrbanLeaf White Shirt,UrbanLeaf,Shirt,Cotton Blend,White,"L, XL, M",Unisex,Winter,30.64,"A stylish shirt crafted with cotton blend fabric, offering breathable and lightweight wear.","Machine wash cold, tumble dry low."
P0801,SaigonStyle Black Hoodie,SaigonStyle,Hoodie,Denim,Black,"XS, M, L, XL",Men,Autumn,94.1,This black hoodie from SaigonStyle is made of denim and designed for everyday comfort.,"Wash inside out with similar colors, avoid high heat."
P0802,VietWear White Shorts,VietWear,Shorts,Cotton Blend,White,"XS, XL, S",Unisex,Autumn,79.87,This white shorts from VietWear is made of cotton blend and designed for everyday comfort.,"Machine wash cold, tumble dry low."
P0803,LotusFashion White Skirt,LotusFashion,Skirt,Cotton Blend,White,"S, XL, L, M",Men,All-season,83.5,This white skirt from LotusFashion is made of cotton blend and designed for everyday comfort.,"Machine wash cold, tumble dry low."
P0804,MekongBasics White Sweater,MekongBasics,Sweater,Cotton Blend,White,"XL, M, S",Unisex,All-season,48.88,This white sweater from MekongBasics is made of cotton blend and designed for everyday comfort.,"Machine wash cold, tumble dry low."
P0805,SaigonStyle Blue T-shirt,SaigonStyle,T-shirt,Cotton Blend,Blue,"XL, S, XS, M, L",Unisex,Spring,51.94,This blue t-shirt from SaigonStyle is made of cotton blend and designed for everyday comfort.,"Machine wash cold, tumble dry low."
P0806,VietWear Green Shorts,VietWear,Shorts,Denim,Green,"M, S, L, XL, XS",Women,Summer,69.03,"A stylish shorts crafted with denim fabric, offering breathable and lightweight wear.","Wash inside out with similar colors, avoid high heat."
P0807,LotusFashion Blue Skirt,LotusFashion,Skirt,Linen,Blue,"M, L, XL",Women,Autumn,116.67,"Comfortable skirt designed by LotusFashion, featuring soft linen fabric and a relaxed fit.","Hand wash recommended, air dry."
P0808,SaigonStyle Brown Jeans,SaigonStyle,Jeans,Cotton Blend,Brown,"M, XL, S, XS, L",Unisex,Autumn,73.24,Modern jeans suitable for casual outings. Made with durable cotton blend material.,"Machine wash cold, tumble dry low."
P0809,LotusFashion Blue T-shirt,LotusFashion,T-shirt,Wool,Blue,"XS, M, XL, L, S",Unisex,Summer,104.37,This blue t-shirt from LotusFashion is made of wool and designed for everyday comfort.,Hand wash cold or dry clean only.
P0810,MekongBasics Brown Jacket,MekongBasics,Jacket,Polyester,Brown,"S, XS, XL, L",Women,Summer,117.7,This brown jacket from MekongBasics is made of polyester and designed for everyday comfort.,"Machine wash cold, quick dry, no ironing needed."
P0811,LotusFashion Beige Skirt,LotusFashion,Skirt,Polyester,Beige,"S, XL, XS",Men,All-season,103.05,This beige skirt from LotusFashion is made of polyester and designed for everyday comfort.,"Machine wash cold, quick dry, no ironing needed."
P0812,UrbanLeaf Brown Dress,UrbanLeaf,Dress,Denim,Brown,"XL, S, M",Men,Autumn,81.66,Modern dress suitable for casual outings. Made with durable denim material.,"Wash inside out with similar colors, avoid high heat."
P0813,MekongBasics Green Dress,MekongBasics,Dress,Wool,Green,"XS, M, S, XL",Unisex,Summer,87.17,"A stylish dress crafted with wool fabric, offering breathable and lightweight wear.",Hand wash cold or dry clean only.
P0814,SaigonStyle Beige Shorts,SaigonStyle,Shorts,Wool,Beige,"S, XS, L",Men,All-season,32.21,This beige shorts from SaigonStyle is made of wool and designed for everyday comfort.,Hand wash cold or dry clean only.
P0815,MekongBasics Beige Jacket,MekongBasics,Jacket,Linen,Beige,"XS, M, XL, L, S",Men,Summer,61.24,"A stylish jacket crafted with linen fabric, offering breathable and lightweight wear.","Hand wash recommended, air dry."
P0816,NorthWind Green Skirt,NorthWind,Skirt,Cotton Blend,Green,"XS, S, M",Men,Summer,70.03,"Comfortable skirt designed by NorthWind, featuring soft cotton blend fabric and a relaxed fit.","Machine wash cold, tumble dry low."
P0817,NorthWind Blue Dress,NorthWind,Dress,Cotton Blend,Blue,"XS, XL, M, S, L",Women,Winter,46.95,"Comfortable dress designed by NorthWind, featuring soft cotton blend fabric and a relaxed fit.","Machine wash cold, tumble dry low."
P0818,LotusFashion Beige T-shirt,LotusFashion,T-shirt,Linen,Beige,"XS, S, L, M",Men,Spring,65.7,"A stylish t-shirt crafted with linen fabric, offering breathable and lightweight wear.","Hand wash recommended, air dry."
P0819,UrbanLeaf Black Jeans,UrbanLeaf,Jeans,Denim,Black,"M, L, S, XL",Women,Autumn,110.69,Modern jeans suitable for casual outings. Made with durable denim material.,"Wash inside out with similar colors, avoid high heat."
P0820,MekongBasics Gray Skirt,MekongBasics,Skirt,Cotton Blend,Gray,"XS, XL, M",Men,All-season,110.76,Modern skirt suitable for casual outings. Made with durable cotton blend material.,"Machine wash cold, tumble dry low."
P0821,NorthWind Gray Jeans,NorthWind,Jeans,Cotton,Gray,"XL, XS, M",Women,Winter,85.08,"Comfortable jeans designed by NorthWind, featuring soft cotton fabric and a relaxed fit.","Machine wash cold, do not bleach, tumble dry low."
P0822,MekongBasics Red Shorts,MekongBasics,Shorts,Linen,Red,"L, XL, S, XS",Men,Spring,96.91,Modern shorts suitable for casual outings. Made with durable linen material.,"Hand wash recommended, air dry."
P0823,NorthWind Beige T-shirt,NorthWind,T-shirt,Cotton Blend,Beige,"XL, XS, M, L, S",Women,All-season,115.89,"Comfortable t-shirt designed by NorthWind, featuring soft cotton blend fabric and a relaxed fit.","Machine wash cold, tumble dry low."
P0824,SaigonStyle Brown Shorts,SaigonStyle,Shorts,Polyester,Brown,"L, XS, S",Men,Autumn,99.89,"Comfortable shorts designed by SaigonStyle, featuring soft polyester fabric and a relaxed fit.","Machine wash cold, quick dry, no ironing needed."
P0825,LotusFashion Black Sweater,LotusFashion,Sweater,Cotton Blend,Black,"XL, S, XS, L",Unisex,All-season,57.35,Modern sweater suitable for casual outings. Made with durable cotton blend material.,"Machine wash cold, tumble dry low."
P0826,NorthWind Gray Dress,NorthWind,Dress,Polyester,Gray,"M, S, XL, L, XS",Women,Autumn,17.85,"Comfortable dress designed by NorthWind, featuring soft polyester fabric and a relaxed fit.","Machine wash cold, quick dry, no ironing needed."
P0827,MekongBasics Blue Shorts,MekongBasics,Shorts,Polyester,Blue,"M, S, XS, XL",Men,Summer,26.83,"Comfortable shorts designed by MekongBasics, featuring soft polyester fabric and a relaxed fit.","Machine wash cold, quick dry, no ironing needed."
P0828,VietWear Black T-shirt,VietWear,T-shirt,Cotton Blend,Black,"L, XS, M",Men,Summer,85.34,"Comfortable t-shirt designed by VietWear, featuring soft cotton blend fabric and a relaxed fit.","Machine wash cold, tumble dry low."
P0829,UrbanLeaf Gray Jacket,UrbanLeaf,Jacket,Cotton Blend,Gray,"L, M, XS, XL, S",Unisex,Summer,30.85,"Comfortable jacket designed by UrbanLeaf, featuring soft cotton blend fabric and a relaxed fit.","Machine wash cold, tumble dry low."
P0830,MekongBasics White Jacket,MekongBasics,Jacket,Cotton Blend,White,"S, M, XS, XL, L",Men,Summer,87.72,"A stylish jacket crafted with cotton blend fabric, offering breathable and lightweight wear.","Machine wash cold, tumble dry low."
P0831,MekongBasics Red Sweater,MekongBasics,Sweater,Polyester,Red,"XS, M, S",Men,Summer,93.74,"Comfortable sweater designed by MekongBasics, featuring soft polyester fabric and a relaxed fit.","Machine wash cold, quick dry, no ironing needed."
P0832,VietWear Blue Dress,VietWear,Dress,Cotton,Blue,"L, S, XS, XL, M",Unisex,Summer,32.89,This blue dress from VietWear is made of cotton and designed for everyday comfort.,"Machine wash cold, do not bleach, tumble dry low."
P0833,VietWear Brown T-shirt,VietWear,T-shirt,Wool,Brown,"XS, M, XL, S, L",Unisex,Autumn,10.46,"Comfortable t-shirt designed by VietWear, featuring soft wool fabric and a relaxed fit.",Hand wash cold or dry clean only.
P0834,UrbanLeaf Gray Jacket,UrbanLeaf,Jacket,Wool,Gray,"M, L, XS, S, XL",Unisex,Spring,17.38,Modern jacket suitable for casual outings. Made with durable wool material.,Hand wash cold or dry clean only.
P0835,UrbanLeaf Blue Shorts,UrbanLeaf,Shorts,Denim,Blue,"XL, M, L, S",Unisex,Autumn,64.85,This blue shorts from UrbanLeaf is made of denim and designed for everyday comfort.,"Wash inside out with similar colors, avoid high heat."
P0836,NorthWind White Jeans,NorthWind,Jeans,Denim,White,"S, M, XS",Women,Winter,112.25,"Comfortable jeans designed by NorthWind, featuring soft denim fabric and a relaxed fit.","Wash inside out with similar colors, avoid high heat."
P0837,UrbanLeaf Black Shirt,UrbanLeaf,Shirt,Linen,Black,"M, S, XL, L",Unisex,All-season,44.39,This black shirt from UrbanLeaf is made of linen and designed for everyday comfort.,"Hand wash recommended, air dry."
P0838,VietWear Gray Sweater,VietWear,Sweater,Wool,Gray,"S, L, M, XS, XL",Women,Winter,61.37,This gray sweater from VietWear is made of wool and designed for everyday comfort.,Hand wash cold or dry clean only.
P0839,VietWear Red T-shirt,VietWear,T-shirt,Linen,Red,"S, XS, XL",Unisex,Autumn,86.16,"A stylish t-shirt crafted with linen fabric, offering breathable and lightweight wear.","Hand wash recommended, air dry."
P0840,MekongBasics Brown Shorts,MekongBasics,Shorts,Cotton,Brown,"XL, S, M, L",Unisex,Spring,100.75,"Comfortable shorts designed by MekongBasics, featuring soft cotton fabric and a relaxed fit.","Machine wash cold, do not bleach, tumble dry low."
P0841,LotusFashion White Shorts,LotusFashion,Shorts,Wool,White,"XL, M, XS, L, S",Men,Winter,99.83,Modern shorts suitable for casual outings. Made with durable wool material.,Hand wash cold or dry clean only.
P0842,UrbanLeaf White Dress,UrbanLeaf,Dress,Polyester,White,"S, M, XL",Women,Autumn,48.65,This white dress from UrbanLeaf is made of polyester and designed for everyday comfort.,"Machine wash cold, quick dry, no ironing needed."
P0843,SaigonStyle Black Skirt,SaigonStyle,Skirt,Denim,Black,"M, S, L, XS, XL",Unisex,Autumn,58.52,"A stylish skirt crafted with denim fabric, offering breathable and lightweight wear.","Wash inside out with similar colors, avoid high heat."
P0844,NorthWind Red Dress,NorthWind,Dress,Denim,Red,"L, S, XL, XS",Women,All-season,105.96,Modern dress suitable for casual outings. Made with durable denim material.,"Wash inside out with similar colors, avoid high heat."
P0845,NorthWind White Shirt,NorthWind,Shirt,Polyester,White,"L, M, XL",Women,Autumn,111.36,This white shirt from NorthWind is made of polyester and designed for everyday comfort.,"Machine wash cold, quick dry, no ironing needed."
P0846,SaigonStyle Beige Jeans,SaigonStyle,Jeans,Polyester,Beige,"M, XS, L",Men,All-season,49.81,Modern jeans suitable for casual outings. Made with durable polyester material.,"Machine wash cold, quick dry, no ironing needed."
P0847,UrbanLeaf Black Jeans,UrbanLeaf,Jeans,Cotton Blend,Black,"XL, M, S, XS, L",Women,Autumn,113.82,Modern jeans suitable for casual outings. Made with durable cotton blend material.,"Machine wash cold, tumble dry low."
P0848,VietWear Black Skirt,VietWear,Skirt,Polyester,Black,"XL, S, M",Women,Winter,57.89,"Comfortable skirt designed by VietWear, featuring soft polyester fabric and a relaxed fit.","Machine wash cold, quick dry, no ironing needed."
P0849,NorthWind Gray Sweater,NorthWind,Sweater,Linen,Gray,"XS, L, XL",Unisex,All-season,113.76,This gray sweater from NorthWind is made of linen and designed for everyday comfort.,"Hand wash recommended, air dry."
P0850,MekongBasics Beige Skirt,MekongBasics,Skirt,Wool,Beige,"L, M, XL, XS",Women,Spring,27.93,"Comfortable skirt designed by MekongBasics, featuring soft wool fabric and a relaxed fit.",Hand wash cold or dry clean only.
P0851,SaigonStyle White Shirt,SaigonStyle,Shirt,Cotton Blend,White,"XS, S, XL, M, L",Women,Spring,88.66,"Comfortable shirt designed by SaigonStyle, featuring soft cotton blend fabric and a relaxed fit.","Machine wash cold, tumble dry low."
P0852,SaigonStyle Green Shorts,SaigonStyle,Shorts,Denim,Green,"XS, L, XL, M, S",Unisex,Summer,61.0,"A stylish shorts crafted with denim fabric, offering breathable and lightweight wear.","Wash inside out with similar colors, avoid high heat."
P0853,SaigonStyle Red Sweater,SaigonStyle,Sweater,Cotton Blend,Red,"XL, S, XS",Unisex,Summer,87.55,"Comfortable sweater designed by SaigonStyle, featuring soft cotton blend fabric and a relaxed fit.","Machine wash cold, tumble dry low."
P0854,NorthWind Black Skirt,NorthWind,Skirt,Cotton Blend,Black,"S, M, L, XS",Women,Autumn,119.51,Modern skirt suitable for casual outings. Made with durable cotton blend material.,"Machine wash cold, tumble dry low."
P0855,SaigonStyle Blue Shorts,SaigonStyle,Shorts,Cotton Blend,Blue,"S, XL, M",Women,Spring,29.05,"Comfortable shorts designed by SaigonStyle, featuring soft cotton blend fabric and a relaxed fit.","Machine wash cold, tumble dry low."
P0856,MekongBasics Beige Hoodie,MekongBasics,Hoodie,Polyester,Beige,"M, XL, L",Men,Winter,43.43,This beige hoodie from MekongBasics is made of polyester and designed for everyday comfort.,"Machine wash cold, quick dry, no ironing needed."
P0857,UrbanLeaf Black Sweater,UrbanLeaf,Sweater,Polyester,Black,"M, L, XS, XL, S",Women,All-season,16.64,Modern sweater suitable for casual outings. Made with durable polyester material.,"Machine wash cold, quick dry, no ironing needed."
P0858,LotusFashion White Dress,LotusFashion,Dress,Polyester,White,"S, L, XS, M",Men,Autumn,56.75,Modern dress suitable for casual outings. Made with durable polyester material.,"Machine wash cold, quick dry, no ironing needed."
P0859,VietWear Gray Jacket,VietWear,Jacket,Polyester,Gray,"XL, L, M, XS, S",Women,Autumn,63.34,"Comfortable jacket designed by VietWear, featuring soft polyester fabric and a relaxed fit.","Machine wash cold, quick dry, no ironing needed."
P0860,SaigonStyle Brown T-shirt,SaigonStyle,T-shirt,Polyester,Brown,"S, M, XL",Unisex,Spring,102.1,This brown t-shirt from SaigonStyle is made of polyester and designed for everyday comfort.,"Machine wash cold, quick dry, no ironing needed."
P0861,NorthWind Beige Shorts,NorthWind,Shorts,Cotton Blend,Beige,"XS, M, L, XL",Unisex,Winter,86.66,Modern shorts suitable for casual outings. Made with durable cotton blend material.,"Machine wash cold, tumble dry low."
P0862,MekongBasics Blue Dress,MekongBasics,Dress,Cotton Blend,Blue,"S, XL, XS",Unisex,Autumn,78.1,This blue dress from MekongBasics is made of cotton blend and designed for everyday comfort.,"Machine wash cold, tumble dry low."
P0863,MekongBasics Black Dress,MekongBasics,Dress,Polyester,Black,"L, XL, S, M",Unisex,Spring,74.77,"A stylish dress crafted with polyester fabric, offering breathable and lightweight wear.","Machine wash cold, quick dry, no ironing needed."
P0864,NorthWind Black Sweater,NorthWind,Sweater,Linen,Black,"XS, L, M, S, XL",Women,All-season,119.92,Modern sweater suitable for casual outings. Made with durable linen material.,"Hand wash recommended, air dry."
P0865,LotusFashion Red Sweater,LotusFashion,Sweater,Cotton Blend,Red,"L, M, S, XS, XL",Women,Spring,98.28,"A stylish sweater crafted with cotton blend fabric, offering breathable and lightweight wear.","Machine wash cold, tumble dry low."
P0866,LotusFashion Gray Dress,LotusFashion,Dress,Wool,Gray,"M, XS, S, XL",Unisex,Autumn,51.93,Modern dress suitable for casual outings. Made with durable wool material.,Hand wash cold or dry clean only.
P0867,VietWear Brown Hoodie,VietWear,Hoodie,Wool,Brown,"XL, S, XS",Unisex,All-season,78.0,"A stylish hoodie crafted with wool fabric, offering breathable and lightweight wear.",Hand wash cold or dry clean only.
P0868,SaigonStyle Brown Skirt,SaigonStyle,Skirt,Cotton Blend,Brown,"XL, L, XS",Unisex,All-season,27.9,Modern skirt suitable for casual outings. Made with durable cotton blend material.,"Machine wash cold, tumble dry low."
P0869,SaigonStyle Gray Hoodie,SaigonStyle,Hoodie,Cotton,Gray,"L, S, XS, M",Men,Summer,29.24,This gray hoodie from SaigonStyle is made of cotton and designed for everyday comfort.,"Machine wash cold, do not bleach, tumble dry low."
P0870,LotusFashion Beige Jeans,LotusFashion,Jeans,Denim,Beige,"M, XL, L, S",Unisex,Summer,16.47,Modern jeans suitable for casual outings. Made with durable denim material.,"Wash inside out with similar colors, avoid high heat."
P0871,NorthWind Beige Dress,NorthWind,Dress,Wool,Beige,"S, M, L, XL, XS",Men,Winter,28.95,"A stylish dress crafted with wool fabric, offering breathable and lightweight wear.",Hand wash cold or dry clean only.
P0872,VietWear Beige Skirt,VietWear,Skirt,Polyester,Beige,"S, XL, M, XS",Men,All-season,48.19,"Comfortable skirt designed by VietWear, featuring soft polyester fabric and a relaxed fit.","Machine wash cold, quick dry, no ironing needed."
P0873,LotusFashion Brown Jeans,LotusFashion,Jeans,Denim,Brown,"XS, XL, S, L",Men,Autumn,47.88,Modern jeans suitable for casual outings. Made with durable denim material.,"Wash inside out with similar colors, avoid high heat."
P0874,UrbanLeaf Red Hoodie,UrbanLeaf,Hoodie,Polyester,Red,"XL, M, XS, S, L",Men,Summer,90.21,Modern hoodie suitable for casual outings. Made with durable polyester material.,"Machine wash cold, quick dry, no ironing needed."
P0875,VietWear Black Jacket,VietWear,Jacket,Polyester,Black,"L, XS, S, XL, M",Women,Summer,107.44,Modern jacket suitable for casual outings. Made with durable polyester material.,"Machine wash cold, quick dry, no ironing needed."
P0876,UrbanLeaf Green Sweater,UrbanLeaf,Sweater,Linen,Green,"XL, M, L, XS",Unisex,Spring,70.8,Modern sweater suitable for casual outings. Made with durable linen material.,"Hand wash recommended, air dry."
P0877,LotusFashion Brown Shirt,LotusFashion,Shirt,Cotton,Brown,"L, S, XL, M",Unisex,Autumn,13.73,Modern shirt suitable for casual outings. Made with durable cotton material.,"Machine wash cold, do not bleach, tumble dry low."
P0878,NorthWind White Sweater,NorthWind,Sweater,Denim,White,"S, XL, XS, L, M",Men,Summer,37.2,Modern sweater suitable for casual outings. Made with durable denim material.,"Wash inside out with similar colors, avoid high heat."
P0879,SaigonStyle Green Hoodie,SaigonStyle,Hoodie,Denim,Green,"XS, XL, S, L, M",Men,All-season,117.41,"A stylish hoodie crafted with denim fabric, offering breathable and lightweight wear.","Wash inside out with similar colors, avoid high heat."
P0880,NorthWind Green Skirt,NorthWind,Skirt,Wool,Green,"S, L, XL",Women,All-season,20.78,"Comfortable skirt designed by NorthWind, featuring soft wool fabric and a relaxed fit.",Hand wash cold or dry clean only.
P0881,LotusFashion Red Hoodie,LotusFashion,Hoodie,Wool,Red,"M, XS, S",Unisex,All-season,25.45,Modern hoodie suitable for casual outings. Made with durable wool material.,Hand wash cold or dry clean only.
P0882,SaigonStyle Beige Shirt,SaigonStyle,Shirt,Linen,Beige,"M, S, XS, XL",Unisex,All-season,87.92,"A stylish shirt crafted with linen fabric, offering breathable and lightweight wear.","Hand wash recommended, air dry."
P0883,NorthWind Blue Sweater,NorthWind,Sweater,Wool,Blue,"M, XL, L, XS, S",Men,Winter,80.76,"A stylish sweater crafted with wool fabric, offering breathable and lightweight wear.",Hand wash cold or dry clean only.
P0884,VietWear Green Jacket,VietWear,Jacket,Wool,Green,"XS, L, XL",Unisex,Autumn,14.31,Modern jacket suitable for casual outings. Made with durable wool material.,Hand wash cold or dry clean only.
P0885,UrbanLeaf White Shorts,UrbanLeaf,Shorts,Polyester,White,"M, XL, L, S, XS",Women,Summer,77.8,Modern shorts suitable for casual outings. Made with durable polyester material.,"Machine wash cold, quick dry, no ironing needed."
P0886,MekongBasics Beige Shirt,MekongBasics,Shirt,Cotton,Beige,"L, M, XS",Men,All-season,104.17,"A stylish shirt crafted with cotton fabric, offering breathable and lightweight wear.","Machine wash cold, do not bleach, tumble dry low."
P0887,MekongBasics Brown Jacket,MekongBasics,Jacket,Denim,Brown,"XS, M, XL",Women,Spring,26.88,"Comfortable jacket designed by MekongBasics, featuring soft denim fabric and a relaxed fit.","Wash inside out with similar colors, avoid high heat."
P0888,MekongBasics Gray Shorts,MekongBasics,Shorts,Linen,Gray,"XS, S, L, M",Men,Winter,16.12,"Comfortable shorts designed by MekongBasics, featuring soft linen fabric and a relaxed fit.","Hand wash recommended, air dry."
P0889,VietWear Blue Hoodie,VietWear,Hoodie,Linen,Blue,"XL, M, XS, L",Men,Autumn,94.93,"Comfortable hoodie designed by VietWear, featuring soft linen fabric and a relaxed fit.","Hand wash recommended, air dry."
P0890,NorthWind Black Hoodie,NorthWind,Hoodie,Denim,Black,"M, S, XL",Unisex,All-season,76.32,This black hoodie from NorthWind is made of denim and designed for everyday comfort.,"Wash inside out with similar colors, avoid high heat."
P0891,UrbanLeaf Gray Hoodie,UrbanLeaf,Hoodie,Cotton,Gray,"S, XL, XS, L",Unisex,Winter,18.49,"A stylish hoodie crafted with cotton fabric, offering breathable and lightweight wear.","Machine wash cold, do not bleach, tumble dry low."
P0892,SaigonStyle Green Skirt,SaigonStyle,Skirt,Denim,Green,"L, S, M",Unisex,Spring,47.53,"A stylish skirt crafted with denim fabric, offering breathable and lightweight wear.","Wash inside out with similar colors, avoid high heat."
P0893,NorthWind Black Jacket,NorthWind,Jacket,Wool,Black,"L, XL, S",Women,Autumn,56.0,"A stylish jacket crafted with wool fabric, offering breathable and lightweight wear.",Hand wash cold or dry clean only.
P0894,UrbanLeaf Beige T-shirt,UrbanLeaf,T-shirt,Linen,Beige,"M, S, L, XL, XS",Unisex,Spring,71.27,"A stylish t-shirt crafted with linen fabric, offering breathable and lightweight wear.","Hand wash recommended, air dry."
P0895,NorthWind Blue Sweater,NorthWind,Sweater,Wool,Blue,"L, M, XS, S, XL",Women,Winter,52.15,"Comfortable sweater designed by NorthWind, featuring soft wool fabric and a relaxed fit.",Hand wash cold or dry clean only.
P0896,UrbanLeaf Red Dress,UrbanLeaf,Dress,Wool,Red,"L, M, XS, S",Men,All-season,14.86,This red dress from UrbanLeaf is made of wool and designed for everyday comfort.,Hand wash cold or dry clean only.
P0897,UrbanLeaf Black Skirt,UrbanLeaf,Skirt,Cotton,Black,"XS, L, M, S, XL",Unisex,Winter,23.71,This black skirt from UrbanLeaf is made of cotton and designed for everyday comfort.,"Machine wash cold, do not bleach, tumble dry low."
P0898,NorthWind Brown Shirt,NorthWind,Shirt,Wool,Brown,"XL, M, S",Men,Summer,78.27,This brown shirt from NorthWind is made of wool and designed for everyday comfort.,Hand wash cold or dry clean only.
